id,deleted,version,amount,deadline,epag_token,epag_trx_number,label,method,payment_date,status,fk_loan_request,code,channel_transaction_number,created_date,paid_amount,transaction_ref_debit,transaction_ref_number_debit
0e2860f0-39ce-4944-b915-46b59753205c,f,2023-10-19 09:49:42.267,207.48,2024-01-16,,,,,2023-10-19 00:00:00,UNPAID,44d7589d-05f8-47ab-b34c-b485d7bf75fb,8419213008506101000216012024,,2023-10-18 15:19:30.957735,,,
92b73df2-df70-4549-a9ab-043f479cd46d,f,2023-10-26 10:57:13.835,1001.24,2022-03-04,,,,,,UNPAID,f879dd35-455b-4e22-bbd7-e945b287d437,8411065001152901000204032022,,2023-10-26 10:56:36.586632,,,
af2bfbee-7c1c-4431-a67a-0fb098c6f09f,f,2021-10-07 13:29:30.564,150.35,2021-10-15,,,,BATCH,2021-10-07 13:29:30.55084,PAID_LS_RECONCILED,33b669fc-7a81-4bf7-844b-4b74c1884054,8410058276881509000715102021,N00000000077,2021-10-07 11:08:57.53611,150.35,,
eb9448a6-7b67-498f-b12f-f5a9d864c5a2,f,2023-10-23 11:26:56.391,622.44,2024-01-18,,,,,2023-10-23 00:00:00,UNPAID,695aff16-7c7a-4fe6-b048-6e1f5871fb4a,8410229004850301000218012024,,2023-10-20 15:31:54.065536,,,
3e2f8d15-9244-486d-aa41-610fe1810ab6,f,2021-10-11 16:41:08.862,200.25,2021-10-18,,,,,,UNPAID,6ff24445-9f2a-4ce2-b8b3-e21ed8a7a0a4,8410058276881509000818102021,,2021-10-11 16:39:50.78346,,,
4c9e1ea7-919a-43d5-ba7d-c971cd2def77,f,2021-10-07 12:17:17.198,150.84,2021-10-18,,,,,,UNPAID,81fe6537-0d69-48f9-aea3-aba422062ed8,8410071719487209000918102021,,2021-10-07 12:14:35.345849,,,
5312832c-42b1-4210-a323-b6cc69fbd159,f,2021-10-07 13:29:31.438,150.85,2021-10-15,,,,BATCH,2021-10-07 13:29:31.434567,PAID_LS_RECONCILED,81fe6537-0d69-48f9-aea3-aba422062ed8,8410071719487209000915102021,N00000000085,2021-10-07 12:14:35.321185,150.85,,
34b4aa44-9ca9-40d8-8635-fc24c778d9ae,f,2021-10-07 13:48:32.53,200.25,2021-10-18,,,,,,UNPAID,17b35032-7e0f-409e-affb-57b9343a2721,8410053506311009000518102021,,2021-10-07 13:47:32.608868,,,
01dfec8c-d57f-4f25-a829-c05716215843,f,2021-10-08 10:09:39.568,200.25,2021-10-18,,,,,,UNPAID,55bc9bd9-81b4-46b8-b820-cc31bb566f5d,,,2021-10-08 10:09:39.532489,,,
6363e581-d4a5-4c1a-bac0-cd9257d44493,f,2021-10-08 10:10:54.574,200.25,2021-10-18,,,,,,UNPAID,73c87b55-66a5-4ece-bcc5-cb980751af80,,,2021-10-08 10:10:54.573522,,,
21eb5743-45e9-49f5-8aa6-1cd9980f6368,f,2021-10-08 10:14:47.211,200.25,2021-10-18,,,,,,UNPAID,c0eddfd4-a78a-4474-b6fd-fed6c56c067b,,,2021-10-08 10:14:47.210873,,,
94a6db8f-8ad3-4963-924c-a15748271c40,f,2023-10-26 11:05:48.17,200.25,2023-10-29,,,,,,UNPAID,d3484b6f-71e6-4cee-802c-fcfb12680b70,8419408009482700000229102023,,2023-10-26 11:03:03.258961,,,
6a15987d-18cb-484a-aada-55346fc50a2a,f,2021-10-08 17:52:50.097,200.25,2021-10-18,,,,,,UNPAID,67b517f5-802c-4ff4-b467-aedc50decaed,8410071719487209001318102021,,2021-10-08 17:51:35.856148,,,
ee88a382-1386-4697-9d30-5ef2117fabd9,f,2021-10-11 12:15:02.942,200.25,2021-10-18,,,,,,UNPAID,2e9dcf3a-5587-4f38-87a0-54f2ab132c93,,,2021-10-11 12:15:02.942166,,,
6fdc4742-427f-4f97-82f5-eae145a04ff1,f,2021-10-11 12:15:43.608,100.73,2021-10-19,,,,,,UNPAID,154bdc4f-5bd2-44c5-bbd8-ceb33cdd0496,,,2021-10-11 12:15:43.608182,,,
4b98e7dc-ca66-4d0e-b0c1-108dc0e11e0c,f,2021-10-11 12:15:43.624,100.72,2021-10-22,,,,,,UNPAID,154bdc4f-5bd2-44c5-bbd8-ceb33cdd0496,,,2021-10-11 12:15:43.624645,,,
43085a68-9c65-4135-8881-f4bec0c37dd8,f,2021-10-11 12:17:32.398,176.91,2021-10-19,,,,,,UNPAID,a32a77b8-712a-4fed-99af-33cadaf1ddc3,,,2021-10-11 12:17:32.397664,,,
086de14f-b4df-40fe-9906-57ad86006248,f,2021-10-11 12:17:32.424,176.89,2021-10-22,,,,,,UNPAID,a32a77b8-712a-4fed-99af-33cadaf1ddc3,,,2021-10-11 12:17:32.423803,,,
ed2f15cf-0ff2-41b5-8792-8fb1cff9bd8e,f,2021-10-11 12:18:04.543,200.46,2021-10-19,,,,,,UNPAID,ab59d883-b080-4eee-8a99-ab7e2fff9bb5,,,2021-10-11 12:18:04.543291,,,
f24c1a54-dca2-4bc4-83b1-5172cc80d840,f,2021-10-11 12:18:04.56,200.45,2021-10-22,,,,,,UNPAID,ab59d883-b080-4eee-8a99-ab7e2fff9bb5,,,2021-10-11 12:18:04.560174,,,
5ead1577-7e9e-463e-8972-24081738cd03,f,2021-10-11 12:18:33.349,134.22,2021-10-21,,,,,,UNPAID,c7e5a992-7f86-4162-93ce-469c848bff7e,,,2021-10-11 12:18:33.349182,,,
9ccac101-d182-49ba-838c-1f2489be1291,f,2021-10-11 12:18:33.368,134.22,2021-10-25,,,,,,UNPAID,c7e5a992-7f86-4162-93ce-469c848bff7e,,,2021-10-11 12:18:33.367762,,,
da1c1195-9ccf-4dbc-a578-861921d65de5,f,2021-10-11 12:18:33.379,134.22,2021-10-29,,,,,,UNPAID,c7e5a992-7f86-4162-93ce-469c848bff7e,,,2021-10-11 12:18:33.379601,,,
121f811c-85b7-4cc7-a0b1-5005c54d5f75,f,2021-10-11 12:19:09.267,227.27,2021-10-21,,,,,,UNPAID,d95d1f3b-19de-40a2-9f37-0a3154df0b0e,,,2021-10-11 12:19:09.267231,,,
dcadc9e3-ad99-4bd8-b441-bfb2dcaf3af3,f,2021-10-11 12:19:09.284,227.27,2021-10-25,,,,,,UNPAID,d95d1f3b-19de-40a2-9f37-0a3154df0b0e,,,2021-10-11 12:19:09.283958,,,
21c11ae3-0658-4632-a289-52d1f0226648,f,2021-10-11 12:19:09.295,227.28,2021-10-29,,,,,,UNPAID,d95d1f3b-19de-40a2-9f37-0a3154df0b0e,,,2021-10-11 12:19:09.295527,,,
c923e73c-3895-4dba-b960-b9bf27e1432a,f,2021-10-11 12:19:35.031,234.31,2021-10-21,,,,,,UNPAID,edcfc8f8-f99a-4924-82a7-2927d89e0797,,,2021-10-11 12:19:35.03121,,,
a253767f-7c5d-4321-8789-e15ff85c4430,f,2021-10-11 12:19:35.047,234.31,2021-10-25,,,,,,UNPAID,edcfc8f8-f99a-4924-82a7-2927d89e0797,,,2021-10-11 12:19:35.046654,,,
f65bf34c-f7c5-4fda-88f1-013a741af62f,f,2021-10-11 12:19:35.057,234.3,2021-10-29,,,,,,UNPAID,edcfc8f8-f99a-4924-82a7-2927d89e0797,,,2021-10-11 12:19:35.057715,,,
d51d380b-38e8-4df6-98ba-55ac190c3942,f,2021-10-11 12:20:02.494,175.94,2021-10-20,,,,,,UNPAID,16d2001b-5c57-4d5e-b19e-400567242f42,,,2021-10-11 12:20:02.494422,,,
93e3560a-b9cc-47df-a0b2-d108d50d8944,f,2021-10-11 12:20:02.509,175.94,2021-10-23,,,,,,UNPAID,16d2001b-5c57-4d5e-b19e-400567242f42,,,2021-10-11 12:20:02.508943,,,
c79312c3-0200-433d-a737-3c3af2e3b9f2,f,2021-10-11 12:20:02.521,175.94,2021-10-26,,,,,,UNPAID,16d2001b-5c57-4d5e-b19e-400567242f42,,,2021-10-11 12:20:02.520846,,,
9f1fd289-1e35-4c85-8996-83737523ba5d,f,2021-10-11 12:20:02.531,175.95,2021-10-29,,,,,,UNPAID,16d2001b-5c57-4d5e-b19e-400567242f42,,,2021-10-11 12:20:02.531277,,,
c2d5fe8a-10c0-4756-8987-dd686306b2f5,f,2021-10-11 12:22:19.554,200.25,2021-10-18,,,,,,UNPAID,b0cc9a51-bb98-4e1f-8885-f69c2e1299ae,,,2021-10-11 12:22:19.554321,,,
04461084-a455-407e-b723-0141c4119583,f,2021-10-11 12:22:47.612,100.73,2021-10-19,,,,,,UNPAID,7d57bb07-3e10-460a-b293-78e5b197eaeb,,,2021-10-11 12:22:47.612093,,,
ef6d84af-81f3-4127-bbc4-da389c9aa2c5,f,2021-10-11 12:22:47.629,100.72,2021-10-22,,,,,,UNPAID,7d57bb07-3e10-460a-b293-78e5b197eaeb,,,2021-10-11 12:22:47.629121,,,
d277b1bf-7e62-4cd3-bb6a-10c30f4ecb67,f,2021-10-11 12:23:14.815,176.91,2021-10-19,,,,,,UNPAID,13d97e89-5db8-43fb-b040-af74dd1d41e4,,,2021-10-11 12:23:14.815089,,,
1e7947b3-8a7d-47cc-a0d9-6b079d587141,f,2021-10-11 12:23:14.83,176.89,2021-10-22,,,,,,UNPAID,13d97e89-5db8-43fb-b040-af74dd1d41e4,,,2021-10-11 12:23:14.830221,,,
325e7fe8-12ed-4323-bc84-9002966316db,f,2021-10-11 12:24:07.779,200.46,2021-10-19,,,,,,UNPAID,9f6aea9f-699b-4765-a5d2-b285413fa6b4,,,2021-10-11 12:24:07.779385,,,
eea4f65f-bed4-45b7-a7bc-adc05a9fcf4b,f,2021-10-11 12:24:07.795,200.45,2021-10-22,,,,,,UNPAID,9f6aea9f-699b-4765-a5d2-b285413fa6b4,,,2021-10-11 12:24:07.795034,,,
9331a973-c1ef-4777-af95-29fd302deec1,f,2021-10-11 12:24:35.983,134.22,2021-10-21,,,,,,UNPAID,ab0bb42c-3463-4bca-9752-753d941b2e87,,,2021-10-11 12:24:35.982613,,,
cc60222a-5ffd-40cc-868f-b6582cc7fcf5,f,2021-10-11 12:24:36,134.22,2021-10-25,,,,,,UNPAID,ab0bb42c-3463-4bca-9752-753d941b2e87,,,2021-10-11 12:24:36.000344,,,
f802b8f0-c001-443a-a33a-950c2d64d098,f,2021-10-11 12:24:36.011,134.22,2021-10-29,,,,,,UNPAID,ab0bb42c-3463-4bca-9752-753d941b2e87,,,2021-10-11 12:24:36.011521,,,
27d0ad17-90da-440c-ba45-bf124f5f377d,f,2021-10-11 12:29:15.884,227.27,2021-10-21,,,,,,UNPAID,21155b97-0921-4454-a673-b2b67e85ecb9,,,2021-10-11 12:29:15.884068,,,
40a80ba1-51b3-4093-bf4b-5419641b2527,f,2021-10-11 12:29:16.011,227.27,2021-10-25,,,,,,UNPAID,21155b97-0921-4454-a673-b2b67e85ecb9,,,2021-10-11 12:29:16.010755,,,
690755e2-85ed-4ab1-9a14-51d69839961d,f,2021-10-11 12:29:16.045,227.28,2021-10-29,,,,,,UNPAID,21155b97-0921-4454-a673-b2b67e85ecb9,,,2021-10-11 12:29:16.045133,,,
2f60279f-d62c-49a0-8bd5-e0788ebb6a70,f,2021-10-11 12:29:45.53,234.31,2021-10-21,,,,,,UNPAID,18c14190-139e-45bd-a3cf-eabbc4fcbe4d,,,2021-10-11 12:29:45.530156,,,
e942521e-a12e-4835-b734-91338db40658,f,2021-10-11 12:29:45.548,234.31,2021-10-25,,,,,,UNPAID,18c14190-139e-45bd-a3cf-eabbc4fcbe4d,,,2021-10-11 12:29:45.547935,,,
1c757223-ca72-4c06-8a6d-8a6867c2cd04,f,2021-10-11 12:29:45.559,234.3,2021-10-29,,,,,,UNPAID,18c14190-139e-45bd-a3cf-eabbc4fcbe4d,,,2021-10-11 12:29:45.559118,,,
8698dbfa-3a33-4b42-aac2-88129b454817,f,2021-10-11 12:30:50.823,176.67,2021-10-24,,,,,,UNPAID,2a441a46-c678-4aac-afd4-1caa405c8f1a,,,2021-10-11 12:30:50.82318,,,
4d7b99fd-21c4-47f9-82a2-f5c072a70d73,f,2021-10-11 12:30:50.839,176.67,2021-10-31,,,,,,UNPAID,2a441a46-c678-4aac-afd4-1caa405c8f1a,,,2021-10-11 12:30:50.838901,,,
13aaf0b4-9a25-45d2-8058-d12cd8b0ef06,f,2021-10-11 12:30:50.846,176.67,2021-11-07,,,,,,UNPAID,2a441a46-c678-4aac-afd4-1caa405c8f1a,,,2021-10-11 12:30:50.846663,,,
1dc75730-4eba-4c1b-8f89-0a67413b72e7,f,2021-10-11 12:30:50.858,176.68,2021-11-14,,,,,,UNPAID,2a441a46-c678-4aac-afd4-1caa405c8f1a,,,2021-10-11 12:30:50.858642,,,
33cb4caf-cc41-4240-8b85-14c27da2ec52,f,2021-10-11 12:31:37.611,251.77,2021-10-24,,,,,,UNPAID,d100a530-3da6-4b33-8f6b-47db408889c1,,,2021-10-11 12:31:37.61144,,,
c6d688a7-64fc-4af2-a878-0c68420c7533,f,2021-10-11 12:31:37.639,251.77,2021-10-31,,,,,,UNPAID,d100a530-3da6-4b33-8f6b-47db408889c1,,,2021-10-11 12:31:37.639127,,,
85df616b-e05d-45a0-b317-081e80505116,f,2021-10-11 12:31:37.656,251.77,2021-11-07,,,,,,UNPAID,d100a530-3da6-4b33-8f6b-47db408889c1,,,2021-10-11 12:31:37.656359,,,
eb79c0ed-a805-40fa-8352-705c55a25791,f,2021-10-11 12:31:37.674,251.81,2021-11-14,,,,,,UNPAID,d100a530-3da6-4b33-8f6b-47db408889c1,,,2021-10-11 12:31:37.673704,,,
3e87c2bb-5c9e-4f38-8810-8f522ed89728,f,2021-10-11 12:32:42.715,252.03,2021-10-24,,,,,,UNPAID,a0c20d33-3593-41dd-a6b7-79daa7419710,,,2021-10-11 12:32:42.71498,,,
4e003355-026f-4425-afbd-5e51142e9abb,f,2021-10-11 12:32:42.731,252.03,2021-10-31,,,,,,UNPAID,a0c20d33-3593-41dd-a6b7-79daa7419710,,,2021-10-11 12:32:42.730907,,,
dd07a320-aa29-4eb3-b951-6c665abe3d20,f,2021-10-11 12:32:42.742,252.03,2021-11-07,,,,,,UNPAID,a0c20d33-3593-41dd-a6b7-79daa7419710,,,2021-10-11 12:32:42.742233,,,
16ae1568-e3dd-4bfc-83bb-56cd0d28349d,f,2021-10-11 12:32:42.753,252.03,2021-11-14,,,,,,UNPAID,a0c20d33-3593-41dd-a6b7-79daa7419710,,,2021-10-11 12:32:42.753622,,,
b39ae2e8-5f72-4124-ad9f-ca5b6d8df3e5,f,2021-10-13 10:11:41.624,110.26,2021-10-19,,,,,,UNPAID,1c3d4fe3-37e8-4f5d-a202-9ca530be0bd0,,,2021-10-13 10:11:41.591088,,,
514a1337-b0ed-40a1-ad93-453b5ed6190d,f,2021-10-13 10:11:41.667,110.23,2021-10-22,,,,,,UNPAID,1c3d4fe3-37e8-4f5d-a202-9ca530be0bd0,,,2021-10-13 10:11:41.666918,,,
90bee55c-c516-4515-97ff-472ad12ce603,f,2021-10-13 14:26:56.608,200.25,2021-10-18,,,,,,UNPAID,b9bdb390-de35-410e-baa8-371c9a3f3aa5,,,2021-10-13 14:26:56.573935,,,
f025ca4d-e431-463f-8ca6-cfcd2939126b,f,2021-10-13 15:19:05.038,200.25,2021-10-18,,,,,,UNPAID,698ff826-dfc2-45bb-b1e4-f19e32db6848,8410058276881509000918102021,,2021-10-13 15:12:17.08132,,,
940c3728-cec3-4307-89f4-b40c075ae266,f,2021-10-14 14:42:42.392,200.25,2021-10-18,,,,,,UNPAID,53d68832-6475-41a3-b4e9-b84273568b18,,,2021-10-14 14:42:42.360338,,,
899df95f-b39e-40bb-8921-b3152ae48a7c,f,2023-10-26 16:44:30.038,400.5,2022-03-04,,,,,,UNPAID,827b8115-6dd7-49e4-9109-3a7ef1a1e2e6,8413643007052001000204032022,,2023-10-26 16:43:31.022071,,,
af2df6a4-b2de-408e-9dc2-cb4175cf52de,f,2023-10-19 00:54:07.038,207.48,2024-01-17,,,,,,PAID,0f3cbfdb-5f05-4d50-a2cd-06324a42a6ce,8410375006338301000117012024,,2023-10-19 00:52:42.876808,,,
afb97c73-4b35-4690-a2f3-96f5a839cc1f,f,2021-10-18 11:39:31.819,200.25,2021-10-18,,,,,,UNPAID,b38dccd6-910f-41df-a044-01e77bfd69ca,,,2021-10-18 11:39:31.805993,,,
722f646f-4075-4d08-bc35-f4cb243f18d3,f,2021-10-18 12:16:56.615,200.25,2021-10-18,,,,,,UNPAID,786bf7c3-9e00-4f56-9d15-1317943c2791,,,2021-10-18 12:16:56.615473,,,
7b41c499-b110-42a9-84c6-59082943bbac,f,2021-10-18 12:28:34.441,200.25,2021-10-18,,,,,,UNPAID,4e2ccee7-35b3-49f0-b0da-2563ef461d24,8410071719487209001718102021,,2021-10-18 12:27:23.187229,,,
06a9b97d-8bdd-40f5-83a7-b181a35936da,f,2021-10-18 12:33:56.363,200.25,2021-10-18,,,,,,UNPAID,c84b32ce-f57d-4c5b-b862-20db5d4f005a,8410071719487209001818102021,,2021-10-18 12:32:45.182693,,,
73acdffe-bd9e-4be7-b3aa-dce4bab4c5f4,f,2021-10-18 12:38:16.982,200.25,2021-10-18,,,,,,UNPAID,a0e1c44b-19ff-4c85-a5a1-43439a0710ce,8410005393241009002918102021,,2021-10-18 12:36:50.748145,,,
b3c043f2-67a1-4351-b7ce-bc95c83d86e9,f,2021-10-18 15:09:31.654,200.25,2021-10-18,,,,,,UNPAID,59e8e881-81ca-42e4-ae2a-61efde8736b6,,,2021-10-18 15:09:31.654134,,,
f9eb228c-a1b3-453a-9be8-c53323680870,f,2021-10-20 10:41:29.288,200.25,2021-10-18,,,,,,UNPAID,e38b1665-748a-417c-8f99-70ba4029c693,8410005393241009003018102021,,2021-10-20 10:39:24.160404,,,
cabdcb45-ed46-4833-8f5c-71f484d5935a,f,2021-10-29 13:25:48.675,200.25,2021-10-18,,,,,,UNPAID,b61bda22-3fc2-4306-b856-7421cacef2cc,,,2021-10-29 13:25:48.674763,,,
fc5730ce-46a2-431a-8a6e-9ac683b7d666,f,2023-10-19 16:02:41.211,248.98,2024-01-17,,,,,,UNPAID,9a3965c3-4b6b-4d3b-a2e9-024aa5f48dfa,,,2023-10-19 16:02:41.188482,,,
8b97f5d1-09a3-4dbc-9f60-4a043b4c24fc,f,2023-09-14 12:21:47.167,207.48,2023-12-10,00100000036412,0000082222098,,MANUAL,2023-09-14 00:00:00,PAID_LS,d70895a5-cf54-4871-934a-e1c3ea9e0431,8411931009238801000410122023,10000145711001,2023-09-11 12:26:08.041775,207.48,,
3dbb6cba-2efa-4444-b863-1d01acfef7ef,f,2021-11-03 11:16:12.533,200.25,2021-11-06,,,,,,UNPAID,0e95e443-65bb-4fc5-ac97-0cd392e9d24e,,,2021-11-03 11:16:12.496768,,,
f57f7ff3-94ce-458b-8e0c-d4f2b4684834,f,2021-11-03 11:19:39.383,200.25,2021-11-06,,,,,,UNPAID,f91b0469-62ee-4bb2-8582-842feb243c85,,,2021-11-03 11:19:39.383479,,,
d6a4a329-d335-4ed1-8d22-0f8ca10a1cef,f,2021-11-05 09:55:45.039,200.25,2021-11-08,,,,,,UNPAID,657fcb80-51c6-459b-81ff-11e4e52c8b0c,,,2021-11-05 09:55:45.03938,,,
9fc9fc43-de3d-4cdd-9078-233efe476866,f,2021-11-05 12:56:58.09,200.25,2021-11-08,,,,,,UNPAID,945e41a4-4499-4861-90c8-ced6259ed5a0,,,2021-11-05 12:56:58.089958,,,
0fe269fe-1893-4a34-b98b-1dbea9ef01bb,f,2021-11-05 12:57:37.052,200.25,2021-11-08,,,,,,UNPAID,0cc9e06d-5577-4318-9cdf-59dfbd51f17e,,,2021-11-05 12:57:37.051673,,,
2c21b6ef-6cb6-4d0b-9d05-812443aa9ce5,f,2021-11-05 17:43:55.601,200.25,2021-11-08,,,,,,UNPAID,7329beab-da29-4747-8303-8f84ba5a6064,,,2021-11-05 17:43:55.600645,,,
3e2df267-2ab1-495a-bf50-5b1d6f0a161d,f,2021-11-05 17:46:43.589,200.25,2021-11-08,,,,,,UNPAID,41800ea5-7560-4996-b126-829760f10b39,,,2021-11-05 17:46:43.588805,,,
5478fe53-c239-494a-835e-dbf72259e354,f,2021-11-15 15:20:10.817,185.43,2021-11-19,,,,,,UNPAID,a3bfbfb4-5ff8-4e89-bbf2-834919c357be,,,2021-11-15 15:20:10.78452,,,
8988f20e-acd7-4c15-bdb5-7dd5b55631f2,f,2021-11-15 15:20:10.848,185.42,2021-11-22,,,,,,UNPAID,a3bfbfb4-5ff8-4e89-bbf2-834919c357be,,,2021-11-15 15:20:10.848187,,,
37ab4147-3ff4-42eb-b14f-b258358b2b53,f,2021-11-16 11:53:05.214,200.58,2021-11-23,,,,,,UNPAID,d8ecc400-7f67-4e44-882a-e26b312392f0,,,2021-11-16 11:53:05.214347,,,
3d77b2c2-ea1f-4034-ac2f-0c3b34a50a39,f,2021-11-16 11:53:47.226,200.58,2021-11-23,,,,,,UNPAID,81b040e7-4e35-4f3e-a57a-cfa255acea4b,,,2021-11-16 11:53:47.225728,,,
500bb2ce-dbcc-4231-b6ed-644486ef5d31,f,2021-11-16 11:54:16.144,200.25,2021-11-19,,,,,,UNPAID,5ea8a794-4dbc-465a-b603-6c8a6bdb3683,,,2021-11-16 11:54:16.143687,,,
c658a63c-eea0-4166-90ed-965b6f8cae88,f,2021-11-16 12:11:03.198,200.42,2021-11-21,,,,,,UNPAID,26d2fe09-e2f9-4f68-a588-ff87cefb74ac,,,2021-11-16 12:11:03.198188,,,
4e97b504-c2cb-4b7d-afef-e58b77565d48,f,2021-11-16 12:11:38.436,200.25,2021-11-19,,,,,,UNPAID,62c26d7e-0438-4399-9418-5c9c3143bf67,,,2021-11-16 12:11:38.435821,,,
5e29676f-2d4f-4699-8a2a-623e8d1976a1,f,2021-11-16 12:12:04.747,200.58,2021-11-23,,,,,,UNPAID,801dd896-a8aa-4b98-87ed-9df9f17bb9fe,,,2021-11-16 12:12:04.747127,,,
0cd56cab-81a3-4b2e-9b34-9b8383282eaa,f,2021-11-25 10:09:20.891,200.42,2021-11-28,00100000031378,0000082205635,,MANUAL,2021-11-25 00:00:00,PAID_LS,141dc475-6959-461b-86a1-c6548bd3d97f,8410054936666400000728112021,10000004207111001,2021-11-23 14:13:40.833798,200.42,,
5f82ce41-6541-4a47-b995-f030e20bf722,f,2021-12-08 12:21:20.807,200.25,2021-12-11,,,,,,UNPAID,91955877-20e9-4af5-882c-329fa0ba5d9d,,,2021-12-08 12:21:20.807176,,,
025a7364-58f4-4910-9135-7dca5500b576,f,2021-11-26 13:54:01.368,200.42,2021-12-01,,,,,,UNPAID,607c75ab-379b-4cfc-93b3-dd2e97a27a8f,8410006400702000000101122021,,2021-11-26 13:53:11.720576,,,
70d51cbc-cb08-41bf-8828-ba9894ae2558,f,2021-11-30 15:26:21.851,200.42,2021-12-01,00100000031698,0000082206045,,MANUAL,2021-11-30 00:00:00,PAID_LS,6f0719a3-f394-4214-ab69-0e9942aacf41,8410054936666400000801122021,10000004253711001,2021-11-26 12:32:11.307872,200.42,,
5629b7bb-4636-4c0f-b574-b4cd638cc3e5,f,2021-11-30 15:28:10.18,200.42,2021-12-01,00100000031700,0000082206047,,MANUAL,2021-11-30 00:00:00,PAID_LS,ae9ed472-9fb8-4187-827a-e12aef1322b1,8410009455168000000101122021,10000004253911001,2021-11-26 12:54:58.031199,200.42,,
24fdb36b-ed4c-4e24-9338-06e8ac4ea988,f,2021-12-01 14:32:08.146,200.42,2021-12-05,00100000031740,0000082206083,,MANUAL,2021-12-01 00:00:00,PAID_LS,c633de7c-0c8a-48ae-b147-06a799c6ee16,8410031280879300000205122021,10000004257611001,2021-11-30 17:48:29.834989,200.42,,
d2693de4-856e-40f3-86d2-a81e034ef2ab,f,2021-11-30 17:47:58.746,200.42,2021-12-01,00100000031731,0000082206076,,MANUAL,2021-11-30 00:00:00,PAID_LS,edfca22f-44b1-4ef3-a699-c37b89518639,8410031280879300000101122021,10000004256911001,2021-11-26 13:48:01.912291,200.42,,
6fa60457-06c1-4f54-97cc-4c9279159828,f,2021-10-07 12:08:50.01,252.03,2021-10-27,,,,,,PAID_LS,306b5ea1-36f5-41bc-b872-e8f19c945e23,8410025720389609000927102021,,2021-10-07 12:07:31.440181,,,
1ea3177e-60cc-4ffd-8c8f-819d690f6cbf,f,2021-10-07 12:08:50.01,252.03,2021-11-03,,,,,,PAID_LS,306b5ea1-36f5-41bc-b872-e8f19c945e23,8410025720389609000903112021,,2021-10-07 12:07:31.454098,,,
81124c93-ba6f-4726-9555-29819aaf34ac,f,2021-10-07 12:08:50.01,252.03,2021-11-10,,,,,,PAID_LS,306b5ea1-36f5-41bc-b872-e8f19c945e23,8410025720389609000910112021,,2021-10-07 12:07:31.465906,,,
5d58d246-c971-4a71-b726-dd184b6c33bf,f,2021-12-10 09:11:12.441,200.25,2021-12-11,00100000031844,0000082206276,,MANUAL,2021-12-10 00:00:00,PAID_LS,fe42953f-b4d0-4540-b48b-7730f6bae82b,8410003854148300000111122021,10000004278111001,2021-12-08 11:59:16.87931,200.25,,
451850d1-9a07-4590-9276-9655b07cab81,f,2021-10-08 12:57:50.778,252.03,2021-10-20,00100000029190,0000082202789,,MANUAL,2021-10-08 00:00:00,PAID_LS,306b5ea1-36f5-41bc-b872-e8f19c945e23,8410025720389609000920102021,10000003901411001,2021-10-07 12:07:31.421119,252.03,,
f7abf7f0-b9e9-4cc4-bc69-174257afecd1,f,2021-12-02 16:43:46.212,200.25,2021-12-05,,,,,,UNPAID,da989b64-5988-4335-a108-c535c415a181,,,2021-12-02 16:43:46.179443,,,
ecc7e30e-1754-424e-a766-5e55e0e6c4f0,f,2021-12-08 12:25:22.151,200.25,2021-12-11,,,,,,UNPAID,1ef2f80f-d7a7-49d8-abd2-6028445ff28e,8410099484976800000311122021,,2021-12-08 12:24:38.675254,,,
ecc7ed4b-132f-4c53-8a7d-20972dfefc69,f,2021-12-02 16:49:49.477,200.25,2021-12-05,,,,,,UNPAID,f2f80fef-33e5-4dd9-85ff-448c92423af8,,,2021-12-02 16:49:49.476665,,,
8ea853e1-6e1a-47cb-889b-c96b8fc1f2f8,f,2021-12-03 09:39:38.812,200.25,2021-12-06,,,,,,UNPAID,3804ab4b-0af7-415c-b60b-34bd556df63f,,,2021-12-03 09:39:38.811883,,,
1b63c044-b8b3-4dd5-9800-65f74eb58486,f,2021-12-07 15:38:12.086,200.25,2021-12-10,,,,,,UNPAID,c4b89f77-d9b8-43be-ac8f-f69b59b218ca,,,2021-12-07 15:38:12.08597,,,
84ce1d96-b484-4136-9948-7e98e0aa96f3,f,2021-12-07 15:41:27.975,200.25,2021-12-10,,,,,,UNPAID,aa4391ad-6549-4f90-9f67-839aec7584d6,,,2021-12-07 15:41:27.975502,,,
9fdd4244-1d51-4e0c-888f-7d6031e6a529,f,2021-12-07 15:42:25.374,200.25,2021-12-10,,,,,,UNPAID,d7763a08-74cd-4f47-93ab-7c087b889f67,,,2021-12-07 15:42:25.37384,,,
1bd714ee-226b-4bd0-b1e6-ed6113104e53,f,2021-12-07 15:47:50.75,200.25,2021-12-10,,,,,,UNPAID,53c88e91-740b-46e8-8555-b8f85f045293,,,2021-12-07 15:47:50.750454,,,
e467575d-7646-4394-a1ee-e0548875856b,f,2021-12-07 15:56:50.049,200.25,2021-12-10,,,,,,UNPAID,d4b647d7-8753-4d66-8ea8-9e3012d98eb1,,,2021-12-07 15:56:50.04945,,,
c3b4ae6c-4b95-4608-bcbc-a6e8328f3c64,f,2021-12-07 15:58:34.76,200.25,2021-12-10,,,,,,UNPAID,cce39fd1-7ff0-4d33-836b-3ba6ae32022d,,,2021-12-07 15:58:34.759958,,,
